"","formatted_address","name","place_id","lat","lng"
"2192","Admiraal de Ruijterweg 81, 1057 JZ Amsterdam, Netherlands","Bike Shop Admiral","ChIJCTvor3PixUcR4oY9PmsZHJY",52.3714003,4.8595709
"2193","Jan Evertsenstraat 123, 1057 BT Amsterdam, Netherlands","Buongiorno Espressobar","ChIJNXS2HW3ixUcRAsCOxQT2PhY",52.3701816,4.8519315
"2195","Ten Katestraat 38II, 1053 CG Amsterdam, Netherlands","Marlboro Cigarette Shop","ChIJqYaHmQrixUcR8gTeIg8xudc",52.3661589,4.8672224
"2196","Kinkerstraat 231, 1053 EP Amsterdam, Netherlands","Hunkemöller","ChIJp3jg9wrixUcR-uM2I3quqB4",52.3653004,4.8652899
"2197","Kinkerstraat 67 HS, 1053 DG Amsterdam, Netherlands","Mount Everest Shop","ChIJ8wm6heAJxkcRs1CqLNGjOOg",52.3670493,4.8718831
"2198","Kinkerstraat 316, 1053 GD Amsterdam, Netherlands","Hola BB","ChIJL6_Mfg_ixUcR2OSEnLLplKw",52.365093,4.863212
"2200","Kinkerstraat 151, 1053 DN Amsterdam, Netherlands","T-Mobile Shop Amsterdam","ChIJPS1rJOAJxkcRp6YMWM0xi7g",52.366039,4.8683832
"2201","Kinkerstraat 90 H, 1053 EB Amsterdam, Netherlands","Berry Shop","ChIJZ799huAJxkcRQ2CVI7lomHg",52.3672416,4.8717432
"2203","Postjesweg 63, 1057 DW Amsterdam, Netherlands","Tabak's Notenbar","ChIJlbBd7A3ixUcRfx5kVow54RQ",52.3641282,4.8554231
"2204","Kinkerstraat 180, 1053 EK Amsterdam, Netherlands","Primera Kinkerstraat","ChIJIQwpIuAJxkcR6n-Vm0Ke6EE",52.3661609,4.8677996
"2205","Ten Katestraat 42, 1053 CG Amsterdam, Netherlands","de koffiesalon ten kate","ChIJQXmZmwrixUcRdnPjWZUTGHM",52.3660152,4.8673655
"2209","Jan Pieter Heijestraat 124, 1054 MH Amsterdam, Netherlands","Asian Food Store - “Toko”","ChIJaWtegAnixUcR2eL2NBIZYN8",52.3625329,4.8639387
"2211","Orteliusstraat 148-3, 1057 BH Amsterdam, Netherlands","omsch","ChIJ4SXzSbDjxUcRNtS5XijWS7s",52.3685706,4.8498442
"2213","Bellamystraat 6, 1053 BL Amsterdam, Netherlands","CBD Oil Shop Store - Highculture","ChIJkfeYcW3jxUcRqy7Mp1Gy4u4",52.3675135,4.8672977
"2219","Reestraat 9, 1016 DM Amsterdam, Netherlands","Champion Amsterdam","ChIJ0Y8e3j8JxkcRFNlZ8JKObJY",52.372284,4.884178
"2222","Kinkerstraat 112, 1053 ED Amsterdam, Netherlands","Lot Sixty One Coffee Roasters","ChIJEfmjb-AJxkcRqdnhOTbEetc",52.366834,4.870301
"2223","Kinkerstraat 110, 1053 EC Amsterdam, Netherlands","Coffee Room","ChIJLWzYfOAJxkcRm7JJT2D7kpo",52.3670623,4.8711191
"2224","Kinkerstraat 69, 1056 DG Amsterdam, Netherlands","Vitaminstore Kinkerstraat","ChIJm-8ShuAJxkcRCmhr1P0SrkA",52.3670319,4.8717916
"2225","Jacob van Lennepstraat 58, 1053 HL Amsterdam, Netherlands","Salon Serpent Tattoo","ChIJ39BEv-AJxkcR91LkaeOAflc",52.3664034,4.8733563
"2226","Kinkerstraat 59, 1053 DE Amsterdam, Netherlands","phone2cover","ChIJ1bsdnOAJxkcR4vJOyDUkD1Q",52.367276,4.872608
"2227","Kinkerstraat 90, 1053 EB Amsterdam, Netherlands","Mr-joy Vape Shop","ChIJKRLhyusJxkcR_ewZYnAYzbo",52.367251,4.871757
"2229","Jacob van Lennepstraat 82, 1053 HM Amsterdam, Netherlands","C-line meubelstoffering","ChIJbx20AQrixUcRZHdavVaL84A",52.3659526,4.8720628
"2230","Kinkerstraat 101-103, 1053 DK Amsterdam, Netherlands","Lowie Kopie B.V.","ChIJe7HzauAJxkcRqsv_JIF6-LY",52.3664411,4.8697998
"2232","Eerste Constantijn Huygensstraat 25-27, 1054 BP Amsterdam, Netherlands","Things I Like Things I Love","ChIJKTFhK-EJxkcRbw-_zKT5WzQ",52.3646169,4.8742138
"2233","Kinkerstraat 134-138, 1053 EE Amsterdam, Netherlands","Boogert Legerdump","ChIJ7RM8FeAJxkcRdBHYrZA6T-c",52.3666267,4.8694706
"2234","Hannie Dankbaarpassage 19, 1053 RT Netherlands","Gathershop","ChIJ7YM9GeAJxkcRC1Tz9jhgKTc",52.3669105,4.8695827
"2236","Hirschgebouw, Leidseplein 25, 1017 PS Amsterdam, Netherlands","Apple Amsterdam","ChIJPSo_6egJxkcRy5XGtB8TmUk",52.3636211,4.8825689
"2237","Bilderdijkstraat 124, 1053 KZ Amsterdam, Netherlands","Dirck III Amsterdam Bilderdijkstraat","ChIJS6aJzd8JxkcR50XBn3vFPI4",52.3682685,4.8711157
"2241","Bilderdijkstraat 131, 1053 KN Amsterdam, Netherlands","Daily Paper Store","ChIJ-V9sy98JxkcR7VEXmModfGE",52.3687212,4.8715199
"2242","Overtoom 101, 1054 HD Amsterdam, Netherlands","Avondverkoop Bon Soir","ChIJ7990qeYJxkcR9XSRbqxDgaY",52.3623174,4.8743919
"2243","Hannie Dankbaarpassage 6, 1053 RT Amsterdam, Netherlands","Qnoop","ChIJT7p2LwnixUcRjIS6ECTIeU8",52.366965,4.8694976
"2248","Tollensstraat 65 F, 1053 RS Amsterdam, Netherlands","La La Ijs","ChIJ1V1xFOAJxkcR6YM-HA0ocHs",52.3667111,4.8693587
"2250","Kinkerstraat 5, 1053 DB Amsterdam, Netherlands","Papier Hier B.V.","ChIJV7cq8N0JxkcR8lvMGBor_Lk",52.3681166,4.875917
"2255","Kinkerstraat 6, 1053 DT Amsterdam, Netherlands","Teleworld Telefoon Reparatie Amsterdam","ChIJoReR5d0JxkcRYgVSMmxow0I",52.3683731,4.8756666
"2256","Kinkerstraat 14, 1053 DV Amsterdam, Netherlands","The Blue Blood Studios","ChIJI1_U5N0JxkcRH6s5KTY8aYk",52.3682585,4.8753822
"2258","Bilderdijkstraat 100, 1053 KX Amsterdam, Netherlands","Spax Vitamin Shop","ChIJQ9u1vt8JxkcR1NP8sxzL4DI",52.3692588,4.8704526
"2259","Eerste Constantijn Huygensstraat 74/W, 1054 BW Amsterdam, Netherlands","Anita Gates Bridal / Bruidsmode","ChIJMyi5yeYJxkcRxTSG-n7SAew",52.363604,4.8744176
"2263","Overtoom 21 25, 1054 HA Amsterdam, Netherlands","Wijnheeren MARQT","ChIJJZBpZ-YJxkcRsJakBM2BMS4",52.3631123,4.8779024
"2269","Overtoom 70 HS, 1054 HL Amsterdam, Netherlands","Copyplaza","ChIJ0Re8luYJxkcRZdzX9xxclE8",52.3631368,4.8758684
"2270","Rozengracht 183, 1016 LZ Amsterdam, Netherlands","Sabina Handicraft Shop","ChIJe5mbdtwJxkcR_KnYKVi_D8w",52.3725059,4.8777497
"2275","Hartenstraat 16, 1016 CB Amsterdam, Netherlands","Dr. Martens Store","ChIJ__ulgMMJxkcRcRPfw7YHRKo",52.372449,4.8860082
"2276","Elandsgracht 59LIV, 1016 TN Amsterdam, Netherlands","Komono Store Amsterdam","ChIJMZs4I90JxkcRe-sAd1u2gFQ",52.3693537,4.8804142
"2277","Hartenstraat 13, 1016 BZ Amsterdam, Netherlands","lululemon","ChIJPZw4Rw0JxkcR0_n0nlrKq3Y",52.3722391,4.8861497
"2280","Wolvenstraat 8, 1016 EP Amsterdam, Netherlands","The North Face Amsterdam - Urban Exploration","ChIJqweflzYJxkcRC9baTJjolIc",52.3703939,4.8861535
"2281","Kalverpassage, Singel 457, 1012 WP Amsterdam, Netherlands","The North Face Store Amsterdam","ChIJI4xu08EJxkcR95K8l0b9xU0",52.3673528,4.8911664
"2282","Muntplein 4, 1012 WR Amsterdam, Netherlands","Vodafone shop","ChIJIRRDGMAJxkcRaV1jVkYYV00",52.3673042,4.8931086
"2283","Reguliersbreestraat 46, 1017 CN Amsterdam, Netherlands","PiercingsWorks Amsterdam","ChIJ-R4pWpUJxkcRjJqITmZZptY",52.36631,4.895471
"2284","Reguliersbreestraat 19, 1012 CL Amsterdam, Netherlands","Yogen Früz Ü","ChIJ-40zAMAJxkcR97JYyEUwoS0",52.3668155,4.8944441
"2285","Singel 457, 1012 WP Amsterdam, Netherlands","Leonidas","ChIJlSn108EJxkcRN896sNYncvE",52.3673528,4.8911664
"2286","Reguliersdwarsstraat 64, 1017 BM Amsterdam, Netherlands","The Shirt Shop","ChIJlTZkl-oJxkcRdHyQ__sp_WI",52.3660971,4.8924873
"2287","Reguliersdwarsstraat 70, 1017 AD Amsterdam, Netherlands","Coffeeshop Free I","ChIJpZfnuuoJxkcRyztIPg4zZ3Y",52.3660191,4.8934144
"2288","Reguliersbreestraat 24 I, 1017 CN Amsterdam, Netherlands","Trial Attic, cheese tasting by Henri Willig","ChIJiYsqVZUJxkcRGflzaAoMye0",52.3665365,4.8945199
"2289","Reguliersbreestraat 40-42, 1017 CN Amsterdam, Netherlands","Bazar 2000","ChIJBSpOV5UJxkcRq3jbqfVf9u4",52.3663323,4.8952874
"2290","Geelvinckssteeg 10, 1017 BE Amsterdam, Netherlands","Pasfoto Amsterdam 020","ChIJwTkp4aMJxkcR551_iZy-BKE",52.366449,4.891513
"2291","Singel 518, 1017 AX Amsterdam, Netherlands","Kaaskelder Henri Willig","ChIJbc2Uf-oJxkcRXder9hRvPwg",52.3667334,4.8911403
"2292","Muntplein 8, 1012 WR Amsterdam, Netherlands","Ship Shop","ChIJk-vKI8AJxkcRM5c5jlA1pQ4",52.3671817,4.8927499
"2294","Reguliersbreestraat 2a, 1017 CN Amsterdam, Netherlands","Tattoo & Piercing Bodycult","ChIJTdcUHcAJxkcRHa3Nyzo2aBg",52.3668249,4.8936355
"2297","Heiligeweg 15, 1012 XN Amsterdam, Netherlands","DIESEL STORE AMSTERDAM HEILIGEWEG","ChIJe74VzMEJxkcRphym6t2gNMU",52.3677908,4.8913577
"2298","Vijzelstraat 69, 1017 HG Amsterdam, Netherlands","Dutch Homemade","ChIJj8wi3XoMxkcRw0fkMAqOnho",52.3647057,4.8928587
"2299","Kalverstraat 178, 1012 XG Amsterdam, Netherlands","Superdry™","ChIJm_NdtcEJxkcRitJ1e5H6mxY",52.3681868,4.8913809
"2300","Halvemaansteeg 9, 1017 CR Amsterdam, Netherlands","3 Floors Coffeeshop","ChIJk-fl4b8JxkcRM6HzS9V53FE",52.366679,4.895857
"2302","Kalverstraat 230, 1012 XJ Amsterdam, Netherlands","Big Bazar","ChIJH0CoI8AJxkcR52OP3kQgzSI",52.3672666,4.8927274
"2304","Kalverstraat 204, 1012 XH Amsterdam, Netherlands","DOGO Amsterdam 204","ChIJj6MTMcAJxkcRhXeTPR6-qTA",52.3676947,4.8919298
"2305","121-123, Kalverstraat, 1012 PA Amsterdam, Netherlands","Lush Kalverstraat - Flagship Store","ChIJR3N3G8EJxkcRqknYDSnBA3Y",52.3692676,4.8911426
"2306","Kalverstraat 151, 1012 XB Amsterdam, Netherlands","TIMBERLAND Amsterdam - Kalverstraat","ChIJjXo0ssEJxkcRyBm1KnEc2jU",52.3688008,4.8912932
"2307","Heiligeweg 14, 1012 XR Amsterdam, Netherlands","Seiko Boutique","ChIJXRmQy8EJxkcRm1JIxi-fv8Q",52.3678809,4.8911338
"2310","Heiligeweg 37, 1012 XN Amsterdam, Netherlands","John Fluevog Shoes","ChIJn6w0zsEJxkcRvNsQH00OWlI",52.3675939,4.8907423
"2311","Kalverstraat 128, 1012 PK Amsterdam, Netherlands","size?","ChIJq1OmB8EJxkcRQbsi0bd11vQ",52.3695853,4.891054
"2313","Rokin 112, 1012 LB Amsterdam, Netherlands","G-Star RAW Store","ChIJRd6_UsAJxkcR2Hn9WnR_rr0",52.3688742,4.8917861
"2314","Kalverstraat 126, 1012 AB Amsterdam, Netherlands","Desigual","ChIJO-ziBsEJxkcRHI_14rSOLUA",52.3696866,4.8911293
"2317","Kalverstraat 103, 1012 PA Amsterdam, Netherlands","Kids Foot Locker","ChIJb21IAcEJxkcR74leFtjFtx8",52.369763,4.8914143
"2318","Kalverstraat 190, 1012 XH Amsterdam, Netherlands","van Wonderen Stroopwafels","ChIJzZ32NMAJxkcRlKlw4eNb_jU",52.3679323,4.8916324
"2319","Kalverstraat 100 - 106, 1012 PK Amsterdam, Netherlands","House Of Hoops","ChIJb21IAcEJxkcRyDqRY7nRTaE",52.3702464,4.891324
"2320","Heiligeweg 26-28, 1012 XR Amsterdam, Netherlands","& Other Stories","ChIJYxkdz8EJxkcRhmt3nGwIRM8",52.3677172,4.8907319
"2321","Vijzelstraat 77, 1017 HG Amsterdam, Netherlands","Independent Outlet Skateboards Amsterdam","ChIJdaqC3uoJxkcRMh5dmli_RzI",52.364441,4.8927301
"2324","Singel 437, 1012 WP Amsterdam, Netherlands","STACH Food","ChIJL0h628EJxkcRzXvzMaKuze0",52.3674053,4.8901408
"2326","Herengracht 493-1, 1017 BT Amsterdam, Netherlands","Hotelgift","ChIJoRUcmwPixUcRWQAIy-xnvUg",52.3656455,4.8911225
"2327","Singel 490, 1017 AW Amsterdam, Netherlands","Old Amsterdam Cheese Store","ChIJE4NU38EJxkcRx8AxuGtG2gM",52.3669518,4.8899794
"2328","Heiligeweg 9, 1012 XN Amsterdam, Netherlands","L’Etoile de Saint Honoré","ChIJDZacy8EJxkcRr7Uk2P3YcDo",52.367818,4.891379
"2330","Kalverstraat 167-169, 1012 XB Amsterdam, Netherlands","Levi's® Store Amsterdam Kalverstraat 167","ChIJq87stsEJxkcRquyfUBlU5QM",52.3683669,4.8914818
"2331","Kalverstraat 117, 1012 PA Amsterdam, Netherlands","Tommy Jeans","ChIJ90egqcEJxkcRbA3Y321sldA",52.369375,4.8911582
"2332","Kalverstraat 80-82, 1012 PH Amsterdam, Netherlands","Clarks","ChIJ8_siH8EJxkcR7nXV_M-ioYU",52.3706901,4.8915723
"2333","Singel 429-435, 1012 WP Amsterdam, Netherlands","PUMA Store Amsterdam","ChIJ07Ye3cEJxkcR-TSoDN-vTtM",52.367503,4.8900093
"2334","Rosmarijnsteeg 12, 1012 RP Amsterdam, Netherlands","The Happy Pig Pancake Shop","ChIJab10ZcEJxkcR8CYO6k5eB4E",52.3703979,4.8892859
"2335","Spui 28, 1012 XA Amsterdam, Netherlands","coffeecompany","ChIJr_vSjcEJxkcRnFQctw8-BJE",52.368571,4.888793
"2337","Vijzelstraat 95, 1017 HH Amsterdam, Netherlands","Impacto Seed Center Amsterdam","ChIJp47IF-sJxkcRTQiY3uZURVE",52.3633068,4.8923754
"2338","Spui 10, 1012 WZ Amsterdam, Netherlands","Esprit","ChIJk6L8pMEJxkcRi_oyBqHTBgY",52.3689218,4.8908149
"2340","Kalverstraat 153-155, 1012 XE Amsterdam, Netherlands","Skechers","ChIJtdF8scEJxkcRDY-9pwX4dx8",52.3686323,4.8911308
"2342","Plantage Muidergracht 69 71, 1018 TM Amsterdam, Netherlands","coffeecompany","ChIJtUPKfZgJxkcRdNPf8fT3PHU",52.3656543,4.9108046
"2343","Plantage Doklaan 8, 1018 CM Amsterdam, Netherlands","Tattoos Nancy","ChIJLxnG_6IJxkcRXXFysPzSS3E",52.3686012,4.9113307
"2344","Roetersstraat 10-b, 1018 WC Amsterdam, Netherlands","Printerette Amsterdam Roetersstraat","ChIJ-XgGVpgJxkcRulfhHOu7wB8",52.3635333,4.9105356
"2345","Muiderstraat 6H, 1011 RA Amsterdam, Netherlands","E-Blow Vape Shop","ChIJDVCmbL0JxkcRqj255tNBMjk",52.3675429,4.9058556
"2346","Sarphatistraat 159, 1018 GD Amsterdam, Netherlands","711rent Amsterdam","ChIJpX0iMZkJxkcRUU58DcNwq0Q",52.36234,4.913109
"2348","Kattenburgerplein 1, 1018 KK Amsterdam, Netherlands","Gift Shop","ChIJDVPyBqQJxkcRrPzPxdon5sk",52.371439,4.9147009
"2352","Jodenbreestraat 50, 1011 NM Amsterdam, Netherlands","FAC Shop","ChIJ27CoXnLixUcRM70SuWCn_qg",52.369065,4.901934
"2358","Sint Antoniesbreestraat 46, 1011 HB Amsterdam, Netherlands","Vinyl Shop","ChIJi9zNt74JxkcRdUmaXa34yDk",52.371271,4.9003918
"2361","Waterlooplein 129, 1011 PG Amsterdam, Netherlands","Coffee Company","ChIJxUM70b0JxkcR1hAp9xuCXSQ",52.3685832,4.9020664
"2362","Prins Hendrikkade 100A, 1011 AH Amsterdam, Netherlands","Mini Shop & Liquor Store Bella Bella","ChIJeVN1H7oJxkcR357vxJ2aKis",52.375762,4.9030121
"2367","Nieuwe Keizersgracht 58, 1018 DT Amsterdam, Netherlands","Diamond Guitars","ChIJE97srTDIwEcRz24sZ6pk8Cw",52.3647288,4.9047749
"2370","Kalkmarkt 1, 1011 BC Amsterdam, Netherlands","Walls and Skin tattoo Shop Amsterdam","ChIJF2MtFbsJxkcRaXxtADUhios",52.3728983,4.9071407
"2371","Damrak 79, 1012 LM Amsterdam, Netherlands","C&A","ChIJ6Q_6dccJxkcR3cNCfAnRnyo",52.3744081,4.8944786
"2375","Dam 1, 1012 JS Amsterdam, Netherlands","CELINE DE BIJENKORF AMSTERDAM LEATHER GOODS","ChIJ9VFEPscJxkcRZYAqq8oQ7e8",52.3737531,4.8952706
"2376","Dam 1 First Floor, 1012 JS Amsterdam, Netherlands","Sunglass Hut","ChIJ09EPfnQJxkcRss2VaB0vLIs",52.37329,4.89372
"2377","Kalverstraat 16, 1012 PD Amsterdam, Netherlands","Under Armour Amsterdam Store","ChIJpwkvK8EJxkcRvEHyWzEf9vY",52.3721204,4.8919057
"2379","Amstel 200, 1017 AH Amsterdam, Netherlands","Canal Company - Shop Blauwbrug","ChIJ1Uir95UJxkcRY_GdoHjtVpE",52.3662946,4.9000632
"2380","Damrak 59, 1012 LL Amsterdam, Netherlands","Oakley Amsterdam","ChIJ-Sp9hMcJxkcRTHu2YgYgtuU",52.3750776,4.8952991
"2382","Nieuwendijk 186, 1012 MS Amsterdam, Netherlands","Foot Locker","ChIJ92HZCccJxkcRZAN1AIZ_HIo",52.3746404,4.8936916
"2389","Kalverstraat 48/52, 1012 PE Amsterdam, Netherlands","Topshop","ChIJzafLJ8EJxkcRvdfqMnE6MAo",52.3714064,4.8918589
"2392","Kalverstraat 152, 1012 XE Amsterdam, Netherlands","Waterstones","ChIJGeC3scEJxkcRCVkL5xh5zGo",52.368779,4.8909465
"2393","Kalverstraat 31-33, 1012 NX Amsterdam, Netherlands","Urban Outfitters","ChIJuZTR18AJxkcRmBmUJ9EsUh8",52.3716274,4.8921479
"2395","1011 PZ Amsterdam, Netherlands","House of Formlab","ChIJS5rwhPIJxkcRuD5j1rIPDTM",52.3679843,4.9035614
"2397","Kloveniersburgwal 62, 1012 CX Amsterdam, Netherlands","Basjoe Coffee Shop","ChIJ07stEL8JxkcRmDhrlpIZTPE",52.3699993,4.8973968
"2398","Koningsplein 13, 1017 BB Amsterdam, Netherlands","Dsquared2 Amsterdam II","ChIJYwrq3FQJxkcRRKxlmjhr-NQ",52.3668302,4.8889275
"2399","Geldersekade 108I, 1012 BN Amsterdam, Netherlands","Canna 420","ChIJ7UcBE7kJxkcRqMxCCS900_U",52.3735995,4.9005571
"2406","C. van Eesterenlaan 301, 1019 KT Amsterdam, Netherlands","Studio PM B.V.","ChIJF7toeREJxkcRScv0sSvy9Es",52.3709377,4.9389112
"2409","Javastraat 5, 1094 GX Amsterdam, Netherlands","Majesteit Taart","ChIJh1Dc63IJxkcR8NGaH4XvPig",52.36361,4.9318287
"2415","Czaar Peterstraat 14, 1018 PR Amsterdam, Netherlands","Het Zwarte Fietsenplan Oostelijke eilanden","ChIJi2KAlwsJxkcRbYQg6rxa9M0",52.3687476,4.92759
"2420","Eerste Van Swindenstraat 547, 1093 LC Amsterdam, Netherlands","Motion Coffee","ChIJnyN8HHMJxkcRPtT5kGIPI0I",52.3633593,4.9299004
"2424","Czaar Peterstraat 53-HS, 1018 PB Amsterdam, Netherlands","Luthier Rene van Reenen (Vioolbouwer)","ChIJ2UYf9QsJxkcRlUH4E-7QLp4",52.3693944,4.9280575
"2425","Zeeburgerpad 75, 1019 AD Amsterdam, Netherlands","KITEZONE kiteshop & repair","ChIJf_WW3bEJxkcRPtjtrn_ovAU",52.36708,4.942759
"2426","C. van Eesterenlaan 314, 1019 KE Amsterdam, Netherlands","Infusabis - Cannabis Lifestyle","ChIJbx-AdQ8JxkcR6OeWqwRZGEo",52.370171,4.938111
"2427","Von Zesenstraat 551, 1093 DM Amsterdam, Netherlands","Ohnana Tents","ChIJA4Z7TnMJxkcRYEbuig3-6jc",52.3649255,4.9284527
"2429","Sumatrastraat 383, 1094 NE Amsterdam, Netherlands","Fred Pereira Studios","ChIJS47Qam0JxkcRHkjPfyT3kDA",52.3635607,4.9353753
"2431","Dapperstraat 145, 1093 BS Amsterdam, Netherlands","Wereldse Kaas Van Klaas","ChIJZTpOpXQJxkcRMzYACaPaT64",52.3646295,4.9265515
"2432","Czaar Peterstraat 118, 1018 PT Amsterdam, Netherlands","Sprezzatura | Enoteca Italiana/Verkerk Wijnimport","ChIJkSWzQuALxkcRBI3wo-kazu8",52.3701542,4.9298304
"2433","Javastraat 51-H, 1094 HA Amsterdam, Netherlands","The Other Guys Amsterdam East","ChIJHzadn3IJxkcRyYo6-Zl_E6o",52.3638044,4.9335965
"2439","Molukkenstraat 85D, 1095 AX Amsterdam, Netherlands","Maziana bridal","ChIJB-4ZilEIxkcREwpNJqSPfYw",52.3628069,4.9398485
"2443","Eerste Van Swindenstraat 467, 1093 GL Amsterdam, Netherlands","Moiz Telecom","ChIJJ9yODnMJxkcRod_65sO0lg4",52.3631973,4.9291993
"2448","Pieter Nieuwlandstraat 29, 1093 XJ Amsterdam, Netherlands","Tabaksspeciaalzaak Maikel Groenteman","ChIJn6NCl3MJxkcRMAY-mbtMxfA",52.3619155,4.9282525
"2449","Dapperstraat 159, 1093 BS Amsterdam, Netherlands","DappermarktGordijnen","ChIJHWwLYnMJxkcRckG4aacryAM",52.3635949,4.9272256
"2450","Javaplein 31, 1095 CJ Amsterdam, Netherlands","Stuff&Stories - vintage designs","ChIJt_o-MRoJxkcRC7PA4UPkaBE",52.3633822,4.9399342
"2451","C. van Eesterenlaan 11, 1019 JK Amsterdam, Netherlands","Groenteboer Borneo","ChIJozhyVhAJxkcRTfGQ9o1NZWE",52.3732291,4.9387706
"2453","Conradstraat 151, 1018 NE Amsterdam, Netherlands","www.velliano.com","ChIJbYNQ7gsJxkcReaY62FV1D_M",52.3697276,4.9274413
"2463","Cruquiusweg 120A, 1019 AK Amsterdam, Netherlands","Camille Dolibeau","ChIJHV7nTTkJxkcR8-Q8osqu1gk",52.36876,4.9550994
"2575","Mosveld 117, 1031 AD Amsterdam, Netherlands","Holland & Barrett","ChIJa5HxQlIIxkcRbp1tM-FZbks",52.390697,4.913877
"2580","Haarlemmerstraat 104, 1013 EW Amsterdam, Netherlands","Carhartt WIP","ChIJQ1h4LskJxkcRQdFTu2dPjR0",52.3807233,4.8908045
"2654","Pampuslaan 23-25, 1087 HN Amsterdam, Netherlands","Stijldepartment","ChIJ6wYx7pkOxkcRhre6E89-yY8",52.3518249,5.0061735
"2704","Dennenlaan 114, 1161 CT Zwanenburg, Netherlands","Halfway Ink","ChIJ81uCqHrkxUcRfMES1CfDquM",52.3764033,4.7474879
"2713","Bolstoen 28A, 1046 AV Amsterdam, Netherlands","call-a-drink","ChIJP-dAup_jxUcRDZ0ceAv7LsQ",52.3905574,4.7901489
"2719","Dillenburg 8, 1165 HM Halfweg, Netherlands","E.J. Zijlstra","ChIJhRwJ4G_kxUcRRgYOolUE-c0",52.3818801,4.7511493
"2723","Kerkhoflaan 24, 1161 JC Zwanenburg, Netherlands","AUTOMOBIELBEDRIJF HDI","ChIJj3sokBDlxUcRi5bUpsxyNBY",52.3802475,4.7502801
"2726","Dennenlaan 61, 1161 CL Zwanenburg, Netherlands","Newfone","ChIJsQLNGm7kxUcRrhXLNucMk18",52.378639,4.749906
"2745","Zekeringstraat 49, 1014 BP Amsterdam, Netherlands","Office Centre Amsterdam Sloterdijk","ChIJPRLXWbbjxUcRDIlX1kMeIt4",52.3960502,4.8479275
"2746","Suikersilo 37, 1165 MP Halfweg, Netherlands","A Fish Named Fred","ChIJ4-ieKZHlxUcR2lr0L2XkSl4",52.3851901,4.7436261
"2752","Leenhofstraat 29, 1016 NV Amsterdam, Netherlands","ATHRTY Amsterdam","ChIJ8ddUt7vjxUcRLvrDqNBI2v4",52.3775984,4.7993994
"2757","Orlyplein 103, 1043 DT Amsterdam, Netherlands","Starbucks","ChIJWWG8uFjixUcRYAZqX1edmLU",52.3892232,4.8375534
"2761","Marga Klompélaan 35, 1067 TV Amsterdam, Netherlands","Rudea Print","ChIJlcBGZb3jxUcRBIXj3jzApYk",52.3796524,4.7913678
"2769","H.J. Algrastraat 16, 1067 WL Amsterdam, Netherlands","Adel Kwaliteit Vlees B.V.","ChIJZU4MGZjjxUcRZdZln1Ddfnw",52.3821336,4.7896895
"2789","Lambertus Zijlplein 1, 1067 JR Amsterdam, Netherlands","Homestar Import Export","ChIJO6UfT7rjxUcRu2FiODBFaWA",52.377372,4.800856
"2798","Humberweg 2, 1043 AC Amsterdam, Netherlands","Boerejongens Coffeeshop Sloterdijk","ChIJX531bnnjxUcR4YM5eurEPuw",52.3912201,4.8296717
"2799","Burgemeester Vening Meineszlaan 163, 1063 AZ Amsterdam, Netherlands","Salem's Fantasy Gifts","ChIJATI3nVHixUcRB86W1q1ykwM",52.3827838,4.8252107
"2802","Dirk Sonoystraat 139, 1067 XV Amsterdam, Netherlands","Eva Rødbro","ChIJP-h1i7DjxUcRs8694i4KeHc",52.3781028,4.8050763
"2812","Pleimuiden 5, 1046 AG Amsterdam, Netherlands","Cihan Tires BV","ChIJz6El1J3jxUcR-fE-3IVmZGE",52.391232,4.7876139
"2814","Oderweg 1, 1043 AG Amsterdam, Netherlands","Channel Pilot Solutions","ChIJLYcNKP7ixUcRKytCmwz_TFY",52.3910486,4.8219085
"2847","Joop van Weezelhof 16, 1063 MK Amsterdam, Netherlands","Muki","ChIJE7Z5ClLixUcRLFT0fF6pcEw",52.380341,4.8225059
"2852","Epicurusstraat 6, 1064 ZN Amsterdam, Netherlands","Partycentrum","ChIJWdDUubTjxUcRaXcBtv0btt0",52.3741799,4.8152605
"2858","Oderweg 3, 1043 AG Amsterdam, Netherlands","Sakelicious Webshop","ChIJw43j870JxkcRgQLFA67lmtE",52.3904494,4.8212353
"2877","Burgemeester de Vlugtlaan 37, 1063 BG Amsterdam, Netherlands","Hajar Paleis","ChIJHZ4egJzjxUcRSR3bJ_KZ_P8",52.3792826,4.8336852
"2884","Burgemeester Fockstraat 49, 1063 CP Amsterdam, Netherlands","De Gouden Koets","ChIJ9ceYtVrixUcRx5frjbja0T0",52.3801268,4.8320755
"2902","Burgemeester de Vlugtlaan 131, 1063 BK Amsterdam, Netherlands","Etçi Göreme","ChIJZ4htUJfjxUcRnKt58Midekk",52.3804774,4.8259304
"2908","Kingsfordweg 151, 1043 GR Amsterdam, Netherlands","MyTrendyPhone","ChIJVY8vaV7ixUcRbYPy8hVZUAk",52.3855894,4.8428311
"2911","Burgemeester de Vlugtlaan 61, 1063 BH Amsterdam, Netherlands","Ado Bike Amsterdam","ChIJjbuRSUXixUcRzkJMc5hwN08",52.379562,4.831934
"2916","Bos en Lommerweg 261 265, 1055 DW Amsterdam, Netherlands","Odin Bos en Lommer - biologische supermarkt","ChIJvQWQUm_ixUcRQck0UiY7UZs",52.3786044,4.8503628
